"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"71","E0",13,"Everton","Sunderland",1,"H",0.6,0.4,2,-3,34,-12,23,-16,13,-5,1.44,4.2,8,0.135653187501163,0.204890926056243,0.659455886442594,1,1.51640165863778,4.88064561592882,7.37173979042276
"72","E0",13,"West Brom","Chelsea",1,"H",0.6,0.6,2,4,-7,5,-6,2,-3,2,3.75,3.5,2,0.343621168535621,0.25264811789831,0.40373071356607,1,2.47689850288378,3.95807421135232,2.9101815940549
"73","E0",13,"Fulham","Sunderland",1,"A",0.6,0.2,1,-5,-14,-25,-12,-25,-2,-16,1.67,3.75,5.25,0.201709785631113,0.220367704633876,0.577922509735012,1,1.73033578577605,4.53787001893687,4.95761768260863
"74","E0",13,"QPR","Aston Villa",1,"D",0.2,0.5,-5,-4,-1,-18,-4,8,-8,1,1.95,3.5,4,0.247131959075492,0.288170966449787,0.464697074474721,1,2.15193952131153,3.47016221765785,4.04642120647183
"75","E0",13,"Norwich","Sunderland",1,"H",0.7,0.3,2,-2,0,-6,-1,-10,-9,-3,2.1,3.3,3.6,0.245353414951584,0.226143028087217,0.528503556961199,1,1.89213485288504,4.42198023285657,4.07575333808715
"76","E0",13,"QPR","Fulham",1,"H",0.3,0.3,-4,-5,-9,-13,-7,-10,-8,-11,2.4,3.4,2.88,0.257278946225916,0.259606828978308,0.483114224795776,1,2.06990386263771,3.85197879399219,3.88683184018447
"77","E0",13,"West Brom","West Ham",1,"D",0.4,0.3,-2,-2,-27,-32,-16,-10,-23,12,2,3.5,3.75,0.304728077558545,0.255986353026852,0.439285569414603,1,2.27642351496456,3.90645824738596,3.28161424445005
"78","E0",13,"Reading","Arsenal",1,"A",0,0.6,-7,3,-23,15,-13,6,-5,5,5.5,4,1.62,0.47903904732784,0.269921331777694,0.251039620894465,1,3.98343495117207,3.70478314334784,2.08751250149266
"79","E0",13,"Tottenham","Stoke",1,"D",0.8,0.8,6,3,28,-3,20,-12,-4,5,1.62,3.75,6,0.228074842581153,0.226708762624018,0.545216394794829,1,1.83413413379895,4.41094551628971,4.3845256613262
"80","E0",13,"Fulham","Southampton",1,"D",0.3,0.5,-7,1,-43,7,-28,5,-12,-3,1.85,3.6,4.2,0.492460934280343,0.26420758506567,0.243331480653987,1,4.10962033072073,3.78490269214431,2.0306179239605
"81","E0",13,"Man United","Newcastle",1,"H",0.9,0.4,5,0,13,21,2,13,-8,6,1.22,6.5,13,0.282588993315984,0.222339608211035,0.495071398472981,1,2.01991066962148,4.49762418871784,3.5387082428997
"82","E0",13,"Stoke","Liverpool",1,"H",0.7,0.6,2,3,-24,55,-22,28,-7,31,3.4,3.2,2.25,0.586785174185219,0.197809941557685,0.215404884257096,1,4.64242026567258,5.05535764342958,1.70420120342773
"83","E0",13,"Man United","West Brom",1,"H",0.9,0.5,5,-1,-1,4,-9,12,-8,-1,1.3,5.5,10,0.262397929496534,0.235561875082632,0.502040195420834,1,1.991872382174,4.24516912870224,3.81100568102314
"84","E0",13,"Norwich","Man City",1,"A",0.6,0.5,1,1,-30,26,-10,26,-7,17,6,4,1.57,0.420054365581175,0.253169532502485,0.32677610191634,1,3.06019930507652,3.94992237065566,2.38064422593592
"85","E0",13,"Stoke","Southampton",1,"D",0.7,0.4,3,-1,-33,-5,-21,-1,-14,-2,1.8,3.5,4.75,0.334005781832237,0.24138351798088,0.424610700186883,1,2.35509844561117,4.1427849273421,2.99396014797815
"86","E0",13,"QPR","Liverpool",1,"A",0.4,0.6,-1,2,10,60,8,26,-2,22,4,3.5,1.91,0.47917871979878,0.232893378060076,0.287927902141144,1,3.47309167525485,4.29381036219091,2.08690402699837
"87","E0",13,"West Brom","Fulham",1,"A",0.5,0.3,-2,-5,-8,-17,0,-15,-4,-6,2,3.5,3.75,0.223337026054624,0.243878550073449,0.532784423871927,1,1.87693174799041,4.10040161260115,4.47753790612139
"88","E0",13,"Chelsea","Arsenal",1,"H",0.7,0.7,5,6,42,11,28,12,16,-2,1.91,3.6,4,0.187670988631866,0.24228099094365,0.570048020424484,1,1.75423817673352,4.12743895468292,5.32847408803068
"89","E0",13,"Southampton","Chelsea",1,"H",0.5,0.6,1,3,39,20,22,10,7,5,3.5,3.5,2.2,0.251173045251779,0.249306223197491,0.49952073155073,1,2.00191891314614,4.011131319445,3.98131893092902
"90","E0",13,"Swansea","Tottenham",1,"A",0.4,0.6,-4,1,-43,36,-22,20,-10,13,3.4,3.4,2.3,0.559532685825392,0.235096449230048,0.20537086494456,1,4.86923985186482,4.25357338775233,1.78720569027144
"91","E0",13,"Fulham","QPR",1,"H",0.6,0.4,1,-3,-4,4,-2,-3,-1,-12,2,3.6,4,0.252349873530039,0.242520963842418,0.505129162627543,1,1.97969167885353,4.12335488098161,3.9627521346111
"92","E0",13,"West Brom","Arsenal",1,"A",0.5,0.8,-1,6,-8,49,-9,35,-10,14,4.1,3.7,1.95,0.539383501464911,0.241549776396931,0.219066722138158,1,4.56481929450396,4.13993345353685,1.85396846081517
"93","E0",13,"Man United","Man City",1,"A",1,0.6,10,3,27,35,19,30,11,-1,2.3,3.5,3.3,0.207615893371081,0.222768305942392,0.569615800686527,1,1.75556927809017,4.48896891220514,4.81658693736252
"94","E0",13,"Newcastle","Sunderland",1,"A",0.4,0.2,-4,-4,8,-2,-7,-4,6,-5,1.95,3.5,4.5,0.247052599838068,0.245663560029764,0.507283840132168,1,1.97128297983917,4.07060778521179,4.04772101429192
"95","E0",13,"Tottenham","Man City",1,"H",0.5,0.8,0,5,20,25,17,19,-1,-5,3.25,3.6,2.3,0.32032448302107,0.281796320585492,0.397879196393437,1,2.5133256753921,3.5486623740235,3.1218344304148
"96","E0",13,"Newcastle","Liverpool",1,"A",0.3,0.5,-7,-1,6,39,-5,23,-16,17,2.88,3.6,2.5,0.485439348375799,0.248976441123375,0.265584210500826,1,3.76528408113662,4.01644426873494,2.05998958128515
"97","E0",13,"Fulham","Liverpool",1,"A",0.1,0.6,-7,6,-25,53,-17,37,-3,18,3.9,3.6,2.05,0.606591733081962,0.233718492465611,0.159689774452427,1,6.26214172716429,4.27865159256553,1.6485552727849
"98","E0",13,"Stoke","Tottenham",1,"A",0.5,0.7,-1,3,-11,13,-8,5,1,-1,4.5,3.6,1.91,0.38609383920047,0.265647938967178,0.348258221832351,1,2.87143256730172,3.76438079620694,2.59004391800402
"99","E0",13,"Arsenal","Wigan",1,"H",0.8,0.3,4,-3,16,-9,18,0,18,0,1.4,5.5,8,0.13032488171276,0.20525393722717,0.664421181060071,1,1.50506941757113,4.87201372850269,7.67313184449332
"100","E0",14,"Aston Villa","Man City",1,"H",0.4,0.7,0,8,-6,30,-2,15,5,21,6.5,4.2,1.57,0.468215939485466,0.247237296220843,0.284546764293691,1,3.51436082038123,4.04469720097067,2.13576667445137
"101","E0",14,"Sunderland","Man United",1,"A",0.1,0.3,-9,-3,-11,18,-16,5,-1,10,6,4,1.65,0.431041736102602,0.258667060502887,0.310291203394511,1,3.22277908319747,3.86597349525622,2.31996096025831
"102","E0",14,"Stoke","West Brom",1,"D",0.3,0.6,-3,2,7,0,-1,0,2,6,2.3,3.3,3.5,0.32257418596207,0.269720155255425,0.407705658782506,1,2.45274986613188,3.7075464347594,3.10006207414745
"103","E0",14,"West Ham","Man City",1,"A",0.3,0.7,0,6,-5,26,-8,11,-6,27,5.5,3.8,1.73,0.49379357169127,0.234043523898103,0.272162904410627,1,3.67427001914723,4.27270955138829,2.0251377444525
"104","E0",14,"Man City","Swansea",1,"H",0.6,0.6,13,4,49,27,24,11,21,16,1.29,6,13,0.17259881129382,0.186222859127126,0.641178329579054,1,1.5596285056242,5.3699100351442,5.79378265993774
"105","E0",14,"Liverpool","Norwich",1,"H",0.5,0.5,3,-5,21,-6,3,-3,7,6,1.29,6,12,0.183451339426666,0.218552279041315,0.597996381532019,1,1.67225092138197,4.57556427407908,5.45103678787662
"106","E0",14,"Stoke","Cardiff",1,"D",0.4,0.4,-3,-4,-33,-42,-9,-13,-31,-16,2.1,3.4,4,0.246168387183122,0.281492699407834,0.472338913409044,1,2.1171238947531,3.55249000099705,4.06226003039176
"107","E0",14,"Sunderland","Chelsea",1,"A",0.5,0.7,-1,4,-55,20,-8,9,-11,7,6.5,4.33,1.55,0.499836393012683,0.2568313195325,0.243332287454818,1,4.1096067047234,3.89360612958055,2.00065464215733
"108","E0",14,"Liverpool","Cardiff",1,"H",0.7,0.4,10,-4,40,-20,18,-4,20,-6,1.2,7.5,16,0.0761353874915255,0.159236923818809,0.764627688689665,1,1.30782603715763,6.27995050405439,13.1344967556816
"109","E0",14,"Aston Villa","Swansea",1,"D",0.2,0.4,-6,1,-24,-17,-14,-8,-1,2,3,3.3,2.55,0.34466601470582,0.280335335553534,0.374998649740646,1,2.66667626854554,3.56715644863483,2.9013594533059
"110","E0",14,"Crystal Palace","Norwich",1,"D",0.4,0.4,-2,0,-13,-11,2,-10,-10,3,2.38,3.3,3.3,0.298701938583505,0.259667378639046,0.441630682777449,1,2.26433542549835,3.85108058332603,3.34781891521083
"111","E0",14,"Liverpool","Hull",1,"H",0.6,0.5,8,5,42,12,20,14,12,-10,1.3,6,11,0.164339719171653,0.218193036612266,0.617467244216082,1,1.61951910707356,4.58309768050492,6.08495624210907
"112","E0",14,"Swansea","Man City",1,"A",0.3,0.9,-2,7,-6,35,-10,6,4,7,5.75,4.25,1.62,0.525390178793744,0.240848373453271,0.233761447752985,1,4.27786536065903,4.15198984183307,1.90334734139097
