"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"24","SP1",14,"Elche","Espanol",1,"H",0.4,0.5,-1,-1,19,13,7,3,6,9,2.5,3.3,2.75,0.230836479752179,0.221568410055797,0.547595110192024,14,1.82616678160134,4.51327876455028,4.33207091476
"25","SP1",14,"Levante","Real Madrid",1,"A",0.7,0.7,2,5,1,39,-3,12,7,-4,9,5,1.33,0.387861212883409,0.174474408513442,0.43766437860315,14,2.28485581392665,5.73149958506929,2.5782418215162
"26","SP1",14,"Vallecano","Sociedad",1,"H",0,0.3,-14,-4,14,-14,-4,-11,-2,-5,2.9,3.4,2.38,0.178225527014531,0.306041558254044,0.515732914731424,14,1.93898813016572,3.26753008874011,5.61086852568806
"27","SP1",14,"Ath Bilbao","Valencia",1,"D",0.4,0.6,-3,1,6,-10,-3,-3,3,2,2.1,3.5,3.3,0.241792790694692,0.258901693895402,0.499305515409906,14,2.00278180219789,3.86246990104286,4.13577260565508
"28","SP1",14,"Ath Madrid","Celta",1,"H",1,0.2,7,-4,21,-13,17,-7,25,-8,1.22,6,13,0.0984879067797035,0.0978835438589098,0.803628549361387,14,1.24435599107904,10.216221854834,10.1535308516282
"29","SP1",14,"Getafe","Betis",1,"H",0.6,0.6,1,2,-26,23,-13,12,-10,-9,2.4,3.3,2.88,0.368943607677932,0.231936911142715,0.399119481179353,14,2.50551538362676,4.31151727887193,2.71044132271008
"30","SP1",14,"Sevilla","Almeria",1,"H",0.4,0.2,0,-6,-30,-41,-9,-17,11,-19,1.44,4.33,7,0.122450650648309,0.176650273912466,0.700899075439225,14,1.42673893437988,5.66090262897369,8.16655521800454
"31","SP1",14,"Espanol","Ath Madrid",1,"H",0.4,1,-2,7,12,35,0,22,10,38,5.25,3.6,1.67,0.493285852611515,0.255314158930165,0.251399988458321,14,3.97772492406374,3.916743216241,2.02722213642633
"32","SP1",14,"Osasuna","Barcelona",1,"D",0.4,1,-1,13,-11,50,0,21,-12,14,12,6,1.22,0.635272294007654,0.180957289697419,0.183770416294927,14,5.4415722626167,5.52616587965102,1.57412814856357
"33","SP1",14,"Real Madrid","Malaga",1,"H",0.7,0.6,4,6,45,15,12,12,-2,-3,1.2,7,11,0.221763564356522,0.203923211571022,0.574313224072456,14,1.74121012382233,4.90380664513868,4.50930703112407
"34","SP1",14,"Valencia","Sociedad",1,"A",0.7,0.3,2,-4,-11,-1,-7,-1,-3,-6,1.73,3.5,5,0.20160424735629,0.209687849532164,0.588707903111545,14,1.69863525649073,4.76899354078505,4.96021295738241
"35","SP1",14,"Almeria","Vallecano",1,"A",0.1,0.2,-7,-12,-46,-10,-15,-15,-27,-8,1.91,3.6,3.75,0.203697919332667,0.319936220185578,0.476365860481755,14,2.0992268400357,3.12562297391634,4.90923031161091
"36","SP1",14,"Betis","Elche",1,"A",0.5,0.5,0,0,29,12,11,6,-4,4,1.73,3.5,5,0.214036015843095,0.231924452915931,0.554039531240974,14,1.80492535931531,4.31174887954778,4.67211088779133
"37","SP1",14,"Granada","Getafe",1,"A",0.3,0.8,-3,4,-20,-25,-8,-6,-1,-10,2.1,3.4,3.4,0.28825525129164,0.271469648547107,0.440275100161253,14,2.27130718869576,3.68365305422523,3.46914755418717
"38","SP1",14,"Valladolid","Sevilla",1,"D",0.3,0.5,-5,1,-37,-19,-15,-8,-13,11,2.8,3.4,2.4,0.352739628314595,0.300159652917571,0.347100718767834,14,2.88100815103431,3.3315603555639,2.83495224162378
