"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"37","D1",12,"Hamburg","Freiburg",1,"A",0.3,0.4,-7,-3,19,-21,-8,-13,5,-1,1.83,3.75,4,0.21351819695364,0.272768834808095,0.513712968238264,1,1.94661233378907,3.66610797272182,4.68344157204139
"38","D1",12,"Hertha","Bayern Munich",1,"A",0.2,0.7,-9,8,-41,35,-19,19,-7,30,9,5,1.33,0.724299037855127,0.163612993785954,0.112087968358919,1,8.9215641485969,6.11198399870519,1.38064521383503
"39","D1",12,"Leverkusen","Freiburg",1,"A",0.4,0.7,0,2,9,-15,-2,-9,-1,8,1.7,3.8,4.75,0.237113043197687,0.261656769110184,0.501230187692129,1,1.99509132641115,3.82180061077991,4.21739768725534
"40","D1",12,"Werder Bremen","Mainz",1,"A",0.3,0.4,0,1,5,-8,0,1,-4,-2,2.1,3.4,3.4,0.284367833618226,0.256921467834399,0.458710698547375,1,2.18002327647198,3.89223994564968,3.51657213573085
"41","D1",12,"Hamburg","Leverkusen",1,"D",0.2,0.2,-8,-4,-9,1,-10,-5,-13,-4,2.75,3.3,2.5,0.340449007793761,0.297871856708565,0.361679135497674,1,2.7648816363819,3.35714830883937,2.93729744281054
"42","D1",12,"Dortmund","Bayern Munich",1,"H",0.8,1,8,15,50,44,14,22,16,14,2.6,3.4,2.7,0.339548566104711,0.222670104157238,0.437781329738051,1,2.28424542590328,4.49094863356175,2.94508680001793
"43","D1",12,"Augsburg","Hamburg",1,"H",0.4,0.5,-2,-3,-13,8,-15,0,10,11,2.4,3.3,2.88,0.348079275913889,0.211722375557419,0.440198348528693,1,2.27170320684385,4.72316635106336,2.87290875727801
"44","D1",12,"Hertha","Hoffenheim",1,"H",0.2,0.5,-6,3,-24,2,-5,-3,9,7,1.95,3.6,3.6,0.422791364492979,0.273029758661036,0.304178876845985,1,3.28753926100638,3.66260441683754,2.36523279324596
"45","D1",13,"Fortuna Dusseldorf","Schalke 04",1,"D",0.7,0.7,4,5,-20,4,-4,17,-10,6,4.33,3.5,1.83,0.43230659789198,0.210971551869182,0.356721850238838,1,2.80330458964166,4.73997556134997,2.31317311573826
"46","D1",13,"Hoffenheim","Greuther Furth",1,"D",0.5,0.1,1,-7,0,-6,6,-18,-5,-2,1.83,3.6,4.2,0.181768761099056,0.291887006258874,0.52634423264207,1,1.89989732571085,3.42598326940631,5.50149538321959
"47","D1",13,"Fortuna Dusseldorf","Bayern Munich",1,"A",0.5,1,1,11,-18,54,-3,24,-8,28,11,5,1.29,0.625107093377014,0.186952567229894,0.187940339393092,1,5.32083747017409,5.34895035044002,1.59972588792378
"48","D1",13,"Nurnberg","Augsburg",1,"D",0.2,0.4,-8,-2,-5,-12,-10,-5,17,1,2,3.5,3.6,0.320111735217629,0.251483164666254,0.428405100116117,1,2.33423925095419,3.97640932078738,3.12390921663696
"49","D1",13,"Freiburg","Dortmund",1,"A",0.5,0.4,3,3,23,23,12,13,-4,6,5.5,3.75,1.62,0.324663568987414,0.252211942396503,0.423124488616083,1,2.36337065545582,3.96491930753976,3.08011152319578
"50","D1",13,"Leverkusen","Fortuna Dusseldorf",1,"H",0.8,0.3,5,-7,-4,-40,14,-19,-3,-9,1.44,4.33,7,0.11866407358716,0.246760791791724,0.634575134621116,1,1.57585752331293,4.05250766436202,8.42715044048684
"51","D1",13,"Freiburg","Hamburg",1,"D",0.5,0.6,2,0,-2,-28,2,0,-14,-25,2,3.5,3.6,0.194220249561147,0.246842232531281,0.558937517907572,1,1.78910874285838,4.05117061916572,5.14879371362958
"52","D1",13,"Dortmund","Greuther Furth",1,"H",0.6,0.3,3,-3,18,1,1,-10,7,7,1.17,7,15,0.195796559278923,0.243039179590777,0.5611642611303,1,1.78200942088827,4.1145629346008,5.10734204769883
"53","D1",13,"M'gladbach","Wolfsburg",1,"H",0.6,0.7,2,6,4,-16,12,5,6,-11,2.38,3.4,2.88,0.259018703702227,0.262026742784628,0.478954553513146,1,2.08788076585758,3.81640434626151,3.86072505848698
"54","D1",13,"Werder Bremen","Leverkusen",1,"A",0.6,0.8,1,3,30,-23,4,7,19,-10,2.6,3.5,2.55,0.186089917078817,0.193425721799863,0.62048436112132,1,1.61164416487924,5.16994322520713,5.37374628189262
"55","D1",13,"Augsburg","Bayern Munich",1,"A",0.2,0.8,-5,9,2,21,6,23,5,15,10,5.5,1.29,0.536844201997499,0.21645528359017,0.246700514412331,1,4.05349783068801,4.61989184746985,1.86273782277834
"56","D1",13,"Dortmund","Wolfsburg",1,"A",0.8,0.6,5,2,27,6,8,4,4,-2,1.29,5.5,10,0.206908520678752,0.230830705715797,0.562260773605451,1,1.77853417300941,4.3321792778783,4.83305374142908
"57","D1",13,"M'gladbach","Mainz",1,"H",0.6,0.6,3,2,-28,2,0,-5,-8,-9,2.4,3.3,2.9,0.294374246286209,0.283231321534544,0.422394432179247,1,2.36745544878688,3.53068295759809,3.39703629857531
"58","D1",13,"Fortuna Dusseldorf","Hannover",1,"H",0.5,0.4,3,-4,-36,-20,-10,-9,-14,3,2.75,3.3,2.5,0.28469349329724,0.246276979576314,0.469029527126445,1,2.13206193248983,4.06046883358876,3.51254954378577
"59","D1",13,"Wolfsburg","Ein Frankfurt",1,"A",0.6,0.5,1,-1,-11,6,-4,-2,-5,-7,2.1,3.5,3.3,0.27793925725988,0.25935123429288,0.462709508447239,1,2.16118316512622,3.8557749791571,3.5979084417894
"60","D1",13,"Werder Bremen","Nurnberg",1,"D",0.5,0.6,-2,3,21,-12,2,-4,20,-14,1.83,4,3.75,0.204151043682253,0.252227694944506,0.543621261373241,1,1.83951598484927,3.96467168373407,4.89833400781644
"61","D1",13,"Bayern Munich","Greuther Furth",1,"H",0.8,0.2,9,-4,40,11,23,-3,19,15,1.1,10,19,0.149498793589302,0.207783680739649,0.642717525671049,1,1.55589346806114,4.81269749597415,6.68901718864142
"62","D1",13,"Fortuna Dusseldorf","Augsburg",1,"A",0.7,0.3,5,-3,-21,5,-7,-1,-3,6,2.3,3.3,3.1,0.307413727732094,0.228579160142788,0.464007112125118,1,2.15513938012733,4.37485201789754,3.25294516733971
"63","D1",13,"Augsburg","Schalke 04",1,"D",0.4,0.3,-2,-5,9,24,9,6,7,23,3.6,3.5,2,0.348068592077609,0.236733611175855,0.415197796746536,1,2.40849062262839,4.22415725013869,2.87299694014629
"64","D1",13,"Hamburg","Werder Bremen",1,"H",0.6,0.3,1,-8,-18,15,-5,-2,-7,18,2.38,3.5,2.8,0.323666050381795,0.231671393213312,0.444662556404893,1,2.24889634981866,4.31645869664732,3.08960423504536
"65","D1",13,"Augsburg","Mainz",1,"D",0.5,0.5,-1,0,2,9,1,10,-6,-4,2.6,3.2,2.75,0.328855346668239,0.245026169655155,0.426118483676606,1,2.3467651329552,4.08119672036411,3.04085066620138
"66","D1",13,"Mainz","Schalke 04",1,"D",0.6,0.3,2,-6,-5,8,4,-4,-15,10,2.25,3.4,3.1,0.265073075341932,0.264529072070141,0.470397852587927,1,2.12586004485018,3.78030283089204,3.7725446038231
"67","D1",13,"Nurnberg","Hannover",1,"D",0.5,0.4,-2,-2,-31,-55,-4,-28,-10,-22,2,3.4,3.75,0.170154399639991,0.330131486980939,0.49971411337907,1,2.00114420070707,3.0290961009052,5.87701524095633
"68","D1",13,"Freiburg","Ein Frankfurt",1,"D",0.6,0.5,1,-2,12,-18,8,-17,10,-7,2.05,3.4,3.5,0.148919815213119,0.264231514479734,0.586848670307147,1,1.7040168114833,3.78455992264578,6.71502310534634
"69","D1",13,"Stuttgart","Nurnberg",1,"D",0.2,0.5,-8,-2,-9,-13,-4,-3,1,1,2.1,3.4,3.4,0.329098658190448,0.272060461494348,0.398840880315204,1,2.50726555214124,3.67565354593349,3.03860248321433
"70","D1",13,"Ein Frankfurt","M'gladbach",1,"A",0.6,0.4,0,-1,-7,-26,-16,-5,-2,-8,2,3.4,3.75,0.250520587007938,0.235277834477328,0.514201578514734,1,1.94476260241847,4.25029413510843,3.99168791652366
"71","D1",13,"Nurnberg","Schalke 04",1,"H",0.6,0.7,1,1,-11,6,-4,10,-4,-4,3.1,3.4,2.25,0.334930482022274,0.224006345515276,0.441063172462451,1,2.26724891678671,4.46415925271995,2.98569420723402
"72","D1",13,"M'gladbach","Hannover",1,"H",0.5,0.6,0,3,-32,-41,-6,-14,-15,-11,2,3.4,3.75,0.261446951519172,0.308413346242862,0.430139702237966,1,2.32482608510007,3.24240183566033,3.82486769950603
"73","D1",13,"Schalke 04","Hoffenheim",1,"H",0.7,0.3,2,0,20,-17,13,-3,1,-7,1.57,4.1,5.5,0.194904059185229,0.272708170480481,0.53238777033429,1,1.87833014904173,3.66692350375169,5.13072946854145
"74","D1",13,"Hoffenheim","Fortuna Dusseldorf",1,"H",0.3,0.2,-2,-5,-27,-34,-7,-19,-7,-11,2,3.4,3.75,0.223315731729717,0.291166223897858,0.485518044372425,1,2.05965568446089,3.43446429538751,4.47796486281727
"75","D1",13,"Ein Frankfurt","Bayern Munich",1,"A",0.4,1,-1,15,6,48,-5,24,1,14,6,4,1.53,0.571900391131948,0.208552523294698,0.219547085573354,1,4.55483158607398,4.79495517101433,1.74855624424513
"76","D1",13,"Stuttgart","Freiburg",1,"H",0.5,0.6,1,-2,2,-6,10,-9,-5,7,2.3,3.4,3,0.220051102878225,0.275256985589259,0.504691911532517,1,1.98140682889777,3.63296865240038,4.54439894606389
"77","D1",13,"Bayern Munich","Freiburg",1,"H",1,0.6,18,0,38,-12,15,-9,13,4,1.22,6,12,0.0806737558593058,0.149471354557918,0.769854889582776,1,1.29894609170041,6.69024511725099,12.3956048574705
"78","D1",13,"Leverkusen","Werder Bremen",1,"H",0.6,0.3,7,-5,22,12,12,1,10,15,1.4,4.75,7,0.199197815761269,0.200512317310225,0.600289866928506,1,1.66586186956093,4.98722479204526,5.02013536733988
"79","D1",13,"Bayern Munich","Augsburg",1,"H",0.9,0.4,11,0,24,15,9,-1,14,12,1.2,6.5,13,0.188216090155838,0.204080765436917,0.607703144407245,1,1.64554027604284,4.9000208219481,5.31304204211248
"80","D1",13,"Leverkusen","Hannover",1,"H",0.8,0.4,8,-6,23,-22,8,-13,0,-10,1.3,5.5,9,0.0959851006635978,0.192240615879309,0.711774283457093,1,1.40493977268045,5.20181437947437,10.4182835990841
"81","D1",13,"Hannover","Fortuna Dusseldorf",1,"H",0.3,0.1,-8,-5,-32,-32,-17,-10,-7,1,2.3,3.6,2.8,0.359486321931224,0.279786290100169,0.360727387968607,1,2.77217653372919,3.57415654513301,2.7817470067507
"82","D1",14,"Dortmund","Freiburg",1,"H",0.9,0.3,7,-2,76,-23,29,-16,15,-3,1.18,7,13,0.064087626953547,0.211274538979944,0.724637834066509,1,1.3799997088038,4.73317800066257,15.6036359518326
"83","D1",14,"Hertha","M'gladbach",1,"H",0.4,0.7,-1,7,-1,-16,-1,2,-3,-12,2.38,3.4,2.9,0.301152940047409,0.276988971714894,0.421858088237697,1,2.37046539554919,3.61025203930973,3.32057193213048
"84","D1",14,"Braunschweig","Leverkusen",1,"H",0.2,0.9,-8,7,-19,-7,-14,3,0,-9,7,4.33,1.44,0.414915400123002,0.264395615759779,0.320688984117219,1,3.1182860950237,3.78221097625373,2.41012987154381
"85","D1",14,"Hannover","Braunschweig",1,"D",0.1,0.4,-7,-4,-8,-17,-8,-11,6,-1,1.62,3.8,5.5,0.272105391779594,0.26716245354714,0.460732154673266,1,2.17045845369565,3.74304093529203,3.67504661873809
"86","D1",14,"Wolfsburg","Dortmund",1,"H",0.6,0.8,2,11,16,66,4,31,-8,31,4.5,3.8,1.73,0.596721927509107,0.193138887749704,0.210139184741188,1,4.75875073576411,5.17762120125666,1.67582244576514
"87","D1",14,"Nurnberg","Wolfsburg",1,"D",0.2,0.8,-10,4,-4,21,-5,8,-1,1,3.2,3.4,2.2,0.444083313756809,0.267734527223489,0.288182159019702,1,3.47002744167669,3.73504310546118,2.25182971082679
"88","D1",14,"Werder Bremen","Mainz",1,"A",0.4,0.5,-4,-1,-31,-1,-15,5,-21,-8,2.38,3.4,2.88,0.405398308373029,0.253933429269395,0.340668262357576,1,2.93540699412253,3.93803999291134,2.46670984892183
"89","D1",14,"M'gladbach","Freiburg",1,"H",0.8,0.5,8,-1,4,-25,8,-18,-2,-3,1.4,4.33,8.5,0.135265588296376,0.248333411642012,0.616401000061612,1,1.62232053468448,4.02684436777102,7.39286327435279
"90","D1",14,"Werder Bremen","Bayern Munich",1,"A",0.3,1,-5,10,-24,43,-14,19,-4,6,12,6,1.22,0.594848042922323,0.204371361664456,0.200780595413221,1,4.98056098470039,4.89305346823413,1.6811016055248
"91","D1",14,"Bayern Munich","Ein Frankfurt",1,"H",1,0.5,14,-1,57,-4,27,3,17,-4,1.1,10,17,0.0856924144408038,0.155320249532677,0.758987336026519,1,1.317545039994,6.43831054230707,11.6696443498018
"92","D1",14,"Hamburg","Hertha",1,"A",0,0.6,-10,1,-20,-4,-15,4,-7,-8,2.6,3.4,2.6,0.424101610748067,0.257124642357449,0.318773746894484,1,3.1370211936901,3.88916437892337,2.35792549393084
"93","D1",14,"Werder Bremen","Dortmund",1,"A",0.3,0.4,-9,-1,-36,38,-14,10,-10,11,8,4.75,1.36,0.576938768459543,0.227111273100372,0.195949958440086,1,5.10334377185267,4.40312797488502,1.733286190266
"94","D1",14,"Bayern Munich","Freiburg",1,"H",1,0.5,12,-2,61,-30,29,-13,21,-8,1.08,10,23,0.0530224162449064,0.159937804986504,0.78703977876859,1,1.2705838090733,6.2524304374715,18.859947750798
"95","D1",14,"Dortmund","Ein Frankfurt",1,"H",0.6,0.7,4,0,36,-12,12,-6,16,-6,1.25,6,10,0.127906088195607,0.205909010664355,0.666184901140038,1,1.50108475633222,4.85651403391018,7.81823613017306
"96","D1",14,"M'gladbach","Hoffenheim",1,"D",0.2,0.5,-5,1,-18,12,-18,2,6,3,1.95,3.6,3.6,0.42261144389167,0.232338997700135,0.345049558408195,1,2.8981344147005,4.30405575430188,2.36623975629097
"97","D1",14,"Augsburg","Hannover",1,"D",0.7,0.4,6,-4,10,-31,15,-17,1,-6,1.75,3.6,4.75,0.118084521012472,0.240125843661117,0.64178963532641,1,1.55814295675156,4.16448302587235,8.46851044849796
"98","D1",14,"Ein Frankfurt","Stuttgart",1,"H",0.5,0,-5,-9,-5,-3,-12,-12,8,-3,2.1,3.5,3.3,0.24850606460385,0.259898245213082,0.491595690183067,1,2.03419195889941,3.84765968381253,4.02404666298235
"99","D1",14,"M'gladbach","Augsburg",1,"A",0.3,0.7,-3,6,-14,28,2,21,3,10,2.3,3.25,3.1,0.532293152533511,0.21109742039668,0.256609427069809,1,3.89697296556434,4.73714931296114,1.87866403172835
