"","Div","year","HomeTeam","AwayTeam","enough_games","FTR","form_H","form_A","g_H","g_A","s_H","s_A","st_H","st_A","c_H","c_A","B365H","B365D","B365A","A","D","H","iter","H_odds","D_odds","A_odds"
"51","D1",14,"Hoffenheim","Bayern Munich",1,"A",0.4,0.9,1,9,-4,41,0,16,-20,20,12,6,1.25,0.470931620570886,0.227662248550739,0.301406130878375,14,3.31778254505223,4.39247177064199,2.12345053149702
"52","D1",14,"Nurnberg","Freiburg",1,"A",0.4,0.3,-5,-8,-23,-38,-10,-21,-8,-5,2,3.4,3.75,0.18053234651162,0.227631429275036,0.591836224213344,14,1.68965662980359,4.39306647234441,5.53917355710899
"53","D1",14,"Augsburg","Mainz",1,"H",0.1,0.3,-6,-6,-9,0,-11,1,-11,-5,2,3.5,3.6,0.39276448331845,0.242921307780743,0.364314208900806,14,2.74488333303595,4.11655942879487,2.54605505964043
"54","D1",14,"Werder Bremen","Hannover",1,"H",0.5,0.3,-1,-5,-22,-11,-14,-2,-12,10,2.25,3.5,3,0.311410419137518,0.216962557215963,0.471627023646519,14,2.12031955308289,4.6090902173715,3.21119634586922
"55","D1",14,"Hannover","Braunschweig",1,"D",0.1,0.4,-7,-4,-8,-17,-8,-11,6,-1,1.62,3.8,5.5,0.245458049887852,0.269469464389716,0.485072485722433,14,2.0615475613107,3.71099561230347,4.0740159080417
"56","D1",14,"Bayern Munich","Augsburg",1,"H",0.9,0.3,6,-4,47,2,16,-2,18,-1,1.13,8,19,0.160534193414267,0.195167265856453,0.64429854072928,14,1.55207553142694,5.12381005908802,6.22920250653047
"57","D1",14,"Hoffenheim","Hertha",1,"A",0.4,0.5,1,0,-6,-6,0,-2,-18,6,2.2,3.4,3.2,0.268843734337961,0.240753102011167,0.490403163650871,14,2.03913855806999,4.15363287802462,3.719632902967
"58","D1",14,"Leverkusen","Hamburg",1,"H",0.7,0.6,3,6,-7,39,1,21,-9,11,1.5,4.33,6,0.523837225800884,0.24218857382589,0.233974200373225,14,4.27397549988351,4.12901395058753,1.90898995097403
"59","D1",14,"M'gladbach","Nurnberg",1,"H",0.7,0.3,6,-8,-32,-9,-9,-3,-17,2,1.53,4.1,6,0.206595965135719,0.166748426595665,0.626655608268616,14,1.59577284046479,5.99705808574027,4.84036558672901
"60","D1",14,"Schalke 04","Werder Bremen",1,"H",0.7,0.5,4,-2,-2,-25,-3,-13,10,-17,1.57,4,5.5,0.126278238834778,0.21055656518951,0.663165195975713,14,1.50791990603292,4.74931759596268,7.91902080063375
"61","D1",14,"Wolfsburg","Dortmund",1,"H",0.6,0.8,2,11,16,66,4,31,-8,31,4.5,3.8,1.73,0.622000541311891,0.19927077319527,0.178728685492839,14,5.59507276206127,5.01829738483563,1.60771564264374
"62","D1",14,"Freiburg","Stuttgart",1,"A",0.4,0.5,-5,-1,-44,-4,-23,-4,-16,-9,3,3.4,2.3,0.39069839722041,0.288039980123994,0.321261622655596,14,3.11272785007388,3.4717402756712,2.55951907434075
"63","D1",14,"Mainz","Ein Frankfurt",1,"H",0.3,0.3,-4,-4,-9,-1,1,4,-8,20,2.5,3.3,2.88,0.392137520398753,0.223351574585146,0.384510905016101,14,2.60070647400267,4.47724625115092,2.55012577981094
"64","D1",14,"Stuttgart","M'gladbach",1,"A",0.5,0.8,-3,8,-18,-27,-8,-6,-10,-14,2.3,3.5,2.9,0.29908567469602,0.315549094804161,0.385365230499819,14,2.59494090502924,3.16907896890222,3.3435235606532
"65","D1",14,"Augsburg","Hoffenheim",1,"H",0.2,0.3,-7,0,-27,-8,-13,1,-6,-13,2.1,3.5,3.3,0.430912369953091,0.351227065072879,0.21786056497403,14,4.59009183290793,2.84716099481827,2.32065744622012
"66","D1",14,"Braunschweig","Freiburg",1,"A",0.5,0.4,0,-2,-23,-10,-10,-14,-9,-1,2.4,3.3,2.9,0.201493895970826,0.298404237877465,0.500101866151709,14,1.99959261838996,3.35115884115102,4.9629294980965
"67","D1",14,"Dortmund","Bayern Munich",1,"A",0.6,0.9,5,8,43,57,18,23,18,17,3.6,3.6,2,0.372123375807616,0.197121819016605,0.430754805175779,14,2.32150631399672,5.0730051345344,2.68728079183338
"68","D1",14,"Ein Frankfurt","Schalke 04",1,"D",0.2,0.8,-5,6,-5,6,-3,1,17,9,2.6,3.4,2.6,0.310632541600411,0.278624502943628,0.410742955455961,14,2.43461266156084,3.58905978991489,3.21923773616214
"69","D1",14,"Hertha","Leverkusen",1,"A",0.5,0.7,-1,3,-6,-9,-3,-4,6,-7,3,3.25,2.38,0.247031979280791,0.256190821558477,0.496777199160732,14,2.01297483396868,3.90334046285005,4.04805889063999
"70","D1",14,"Nurnberg","Wolfsburg",1,"D",0.2,0.8,-10,4,-4,21,-5,8,-1,1,3.2,3.4,2.2,0.522566533855865,0.233663429503437,0.243770036640698,14,4.10222689293819,4.27965986001798,1.91363192093702
"71","D1",14,"Hamburg","Hannover",1,"H",0.5,0.2,4,-5,28,14,22,3,17,5,2,3.6,3.5,0.215633064759142,0.247968588171217,0.536398347069641,14,1.86428613261586,4.032768857439,4.63750770837015
"72","D1",14,"Werder Bremen","Mainz",1,"A",0.4,0.5,-4,-1,-31,-1,-15,5,-21,-8,2.38,3.4,2.88,0.468445223226073,0.236681979269101,0.294872797504826,14,3.39129281663777,4.22507874527712,2.13472130874392
"73","D1",14,"Wolfsburg","Hamburg",1,"D",0.9,0.5,6,1,23,27,8,16,-2,22,1.8,3.6,4.33,0.365215616379086,0.179093542114049,0.455690841506865,14,2.1944702612263,5.58367425310728,2.7381085450684
"74","D1",14,"Bayern Munich","Braunschweig",1,"H",1,0.3,11,-3,38,0,16,-5,6,1,1.06,15,51,0.117161573429943,0.187228700319533,0.695609726250524,14,1.43758771946764,5.341061484128,8.53522166632519
"75","D1",14,"Hertha","Augsburg",1,"D",0.4,0.4,-2,-2,6,-16,0,-8,13,-6,2,3.5,3.6,0.211108014768037,0.269974408154921,0.518917577077043,14,1.92708831647754,3.7040547910977,4.73691158101596
"76","D1",14,"Hoffenheim","Werder Bremen",1,"D",0.2,0.3,-2,-5,-13,-12,2,-10,-8,-11,1.8,3.75,4.2,0.226701468950089,0.296308566155672,0.476989964894239,14,2.09648016436096,3.37486024442043,4.41108742978706
"77","D1",14,"Leverkusen","Nurnberg",1,"H",0.8,0.3,4,-5,5,-7,4,6,-3,-4,1.44,4.5,6.5,0.294958907518973,0.18817039087635,0.516870701604677,14,1.93471983785384,5.31433237366826,3.39030276593927
"78","D1",14,"Mainz","Dortmund",1,"A",0.6,0.6,0,4,-10,19,1,12,-12,9,5,4.33,1.57,0.462787888837287,0.244836559538766,0.292375551623947,14,3.42025861754063,4.08435734386991,2.16081713484856
"79","D1",14,"Schalke 04","Stuttgart",1,"H",0.7,0.4,3,-5,1,-41,-1,-21,6,-26,1.67,3.8,5,0.0969645417810936,0.199877130387244,0.703158327831663,14,1.42215481267741,5.00307362859669,10.3130482713732
"80","D1",14,"Hannover","Ein Frankfurt",1,"H",0.1,0.2,-7,-5,2,-1,-5,-5,2,18,2.4,3.4,2.8,0.318772749869007,0.285667642649951,0.395559607481042,14,2.52806399108364,3.50057147083113,3.13703100535077
"81","D1",14,"M'gladbach","Freiburg",1,"H",0.8,0.5,8,-1,4,-25,8,-18,-2,-3,1.4,4.33,8.5,0.0827174735256664,0.186608233072014,0.730674293402319,14,1.36859885318202,5.35882036680605,12.0893440935392
"82","D1",14,"Nurnberg","Mainz",1,"D",0.2,0.6,-8,1,-3,-9,3,3,2,-8,2.6,3.2,2.75,0.414669082867331,0.255698938737878,0.329631978394791,14,3.03368624873625,3.91084923909332,2.41156151089262
"83","D1",14,"Dortmund","Leverkusen",1,"A",0.6,0.8,5,6,15,14,9,10,0,-6,1.5,4.33,6,0.288846162001223,0.225197392209118,0.485956445789659,14,2.05779758384528,4.44054875676092,3.46205050145608
"84","D1",14,"Ein Frankfurt","Hoffenheim",1,"A",0.1,0.3,-7,-1,-7,-16,-3,0,13,-12,2.1,3.6,3.25,0.35408218946054,0.339456472244945,0.306461338294515,14,3.26305434011706,2.94588579615716,2.82420305162354
"85","D1",14,"Hamburg","Augsburg",1,"A",0.5,0.5,1,-1,13,-21,17,-12,13,-10,2.05,3.5,3.5,0.142422613819714,0.244548818879695,0.613028567300591,14,1.63124535028343,4.08916307419152,7.02135688413817
"86","D1",14,"M'gladbach","Schalke 04",1,"H",1,0.7,10,5,-1,4,6,1,2,1,2.25,3.4,3.1,0.181474163384345,0.22017235277556,0.598353483840095,14,1.67125290820107,4.54189632528196,5.51042628521226
"87","D1",14,"Stuttgart","Hannover",1,"H",0.3,0.3,-8,-4,-33,11,-22,-3,-19,10,2,3.5,3.6,0.456044073020697,0.282760359566096,0.261195567413208,14,3.82854889117629,3.53656361710153,2.19277052188466
"88","D1",14,"Werder Bremen","Bayern Munich",1,"A",0.3,1,-5,10,-24,43,-14,19,-4,6,12,6,1.22,0.588575945637477,0.222112956243949,0.189311098118574,14,5.28231049282518,4.50221372454152,1.69901608689923
"89","D1",14,"Braunschweig","Hertha",1,"A",0.3,0.3,-4,-3,-10,21,-8,4,6,14,3.5,3.3,2.1,0.390455111744175,0.279294526940236,0.330250361315589,14,3.02800577118641,3.58044968140024,2.5611138641084
"90","D1",14,"Freiburg","Wolfsburg",1,"A",0.4,0.8,-2,5,-21,24,-16,6,-6,-2,3.75,3.4,2,0.404206162014093,0.262609436131835,0.333184401854072,14,3.00134098245685,3.80793628260175,2.47398504519863
"91","D1",14,"Hertha","Werder Bremen",1,"H",0.5,0.3,0,-9,27,-24,8,-12,7,-8,1.62,4,5.25,0.13528592344388,0.156433101185876,0.708280975370244,14,1.41186906718377,6.39250895379096,7.39175203556804
"92","D1",14,"Augsburg","Braunschweig",1,"H",0.7,0.3,1,-4,0,-10,-5,-10,0,4,1.5,4,7,0.204469956641869,0.247494348220631,0.548035695137501,14,1.8246986626466,4.04049630704513,4.89069404827776
"93","D1",14,"Bayern Munich","Hamburg",1,"H",1,0.3,16,-3,51,-3,27,11,12,9,1.1,9,21,0.119637919789475,0.117965334164236,0.762396746046288,14,1.31165302735865,8.4770666491544,8.35855389127194
"94","D1",14,"Hannover","Nurnberg",1,"D",0.3,0.2,-3,-8,11,4,-5,2,3,11,1.95,3.5,3.75,0.316934046687643,0.202426585142822,0.480639368169535,14,2.08056198935263,4.94006258760157,3.15523059277238
"95","D1",14,"Hoffenheim","Dortmund",1,"D",0.3,0.4,-3,2,-17,23,-5,7,-5,-1,4.33,4,1.73,0.433240910867072,0.340373089820813,0.226385999312114,14,4.41723429469381,2.93795258763389,2.30818460333914
"96","D1",14,"Mainz","M'gladbach",1,"D",0.5,1,-1,8,-16,7,0,11,-11,11,2.75,3.3,2.5,0.414923075037741,0.189883216259934,0.395193708702325,14,2.53040465467844,5.26639489101072,2.41008529089167
